timestamp,domain,status,code,method,rtt_ms,details
00:09:06,ge.company [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,geobasket.net [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,geodema.network [TIMEOUT] [TIMEOUT] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,getintra.org [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,getmark.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,getwork.today [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,gidsi.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,gismenu.gitlab.yandexcloud.net [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,git.hui-mamin.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,git.itcanfly.org [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,git.vislab.team [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,github.com [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,gitlab-local.boos.solutions [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,gitlab.click2.money [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,gitlab.trade2good.com [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,gitlab.ytme.tech [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,gitlab2.brl.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,gmx.net [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,go.verytable.online [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,goflats.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,golosonline.com [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,gopoints.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,guestme.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,guestme.space [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,harknmav.fun [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,hb.textyou.online [TIMEOUT] [TIMEOUT] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,healify-stage.squareboat.info [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,healthlovelife.space [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,hercules.quatromatic.com [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,hestia.collagen.com.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,hijuconn.com [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,hobiko.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,honeyleads.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
